ID
1,470,470,848,848
2,595,595,553,553
3,309,309,720,720
4,614,614,893,893,815,815
5,859,859,438,438
6,828,828,817,817
7,340,340,559,559
8,326,326,424,424
9,422,422,568,568
10,861,861,415,415
11,623,623,302,302
12,516,516,777,777
13,839,839,337,337
14,659,659,709,709
15,357,357,730,730
16,642,642,851,851,641,641
17,452,452,684,684,565,565
18,528,528,375,375
19,569,569,899,899,879,879
20,310,310,726,726
21,695,695,593,593
22,454,454,674,674
23,376,376,764,764
24,472,472,789,789
25,710,710,325,325
26,721,721,517,517
27,633,633,522,522
28,330,330,366,366
29,455,455,756,756
30,676,676,418,418
31,653,653,737,737
32,489,489,473,473,757,757
33,481,481,656,656
34,732,732,755,755
35,628,628,571,571
36,562,562,712,712
37,563,563,711,711
38,414,414,866,866
39,381,381,497,497
40,734,734,616,616,798,798
41,359,359,852,852
42,527,527,902,902
43,677,677,655,655,505,505
44,333,333,448,448
45,382,382,363,363
46,690,690,540,540
47,694,694,841,841
48,724,724,465,465
49,513,513,810,810
50,818,818,589,589,564,564
51,638,638,840,840
52,830,830,673,673,383,383
53,654,654,436,436,758,758
54,716,716,379,379
55,576,576,507,507,358,358
56,508,508,560,560
57,343,343,891,891
58,766,766,744,744
59,442,442,850,850
60,539,539,887,887,864,864
61,671,671,775,775
62,402,402,609,609
63,740,740,664,664
64,347,347,531,531
65,459,459,696,696
66,390,390,699,699,704,704
67,801,801,783,783
68,561,561,705,705
69,373,373,404,404
70,700,700,693,693
71,643,643,348,348
72,371,371,346,346,467,467
73,803,803,367,367
74,662,662,356,356
75,663,663,831,831
76,594,594,624,624
77,608,608,529,529,417,417
78,625,625,747,747
79,453,453,587,587
80,308,308,675,675
81,449,449,688,688
82,600,600,315,315
83,328,328,555,555
84,384,384,303,303
85,526,526,749,749
86,533,533,538,538
87,462,462,856,856
88,495,495,305,305
89,409,409,739,739
90,846,846,493,493
91,708,708,827,827
92,351,351,313,313,332,332
93,645,645,807,807
94,646,646,443,443
95,847,847,892,892
96,334,334,697,697
97,678,678,687,687
98,345,345,360,360
99,537,537,601,601,411,411
100,575,575,698,698
101,838,838,800,800
102,468,468,605,605
103,400,400,648,648,774,774
104,314,314,672,672
105,361,361,689,689
106,430,430,794,794
107,521,521,398,398
108,823,823,692,692
109,479,479,728,728
110,603,603,613,613
111,514,514,754,754
112,644,644,631,631
113,729,729,588,588
114,826,826,405,405
115,471,471,324,324
116,652,652,635,635
117,870,870,868,868,858,858
118,466,466
119,352,352,660,660
120,421,421,321,321
121,549,549,397,397
122,630,630,706,706
123,557,557,727,727
124,881,881,875,875
125,500,500,849,849
126,753,753,791,791
127,701,701,602,602
128,583,583,524,524
129,715,715,770,770
130,311,311,768,768
131,420,420,872,872
132,515,515,894,894
133,534,534,580,580
134,620,620,760,760
135,877,877,871,871
136,457,457,450,450
137,435,435
138,458,458
139,566,566,461,461
140,574,574
141,403,403,312,312
142,736,736
143,484,484
144,499,499
145,723,723,771,771
146,304,304,317,317
147,836,836,718,718
148,761,761,604,604,385,385
149,491,491,617,617
150,494,494,741,741
151,388,388,611,611
152,820,820,806,806
153,607,607,876,876
154,401,401,412,412
155,882,882,486,486
156,445,445,364,364
157,474,474,441,441
158,546,546,548,548
159,406,406,896,896
160,476,476,842,842
161,393,393,762,762
162,446,446,901,901
163,759,759,819,819
164,372,372,765,765
165,799,799,785,785
166,355,355,746,746
167,498,498,772,772
168,829,829,796,796
169,510,510,590,590
170,523,523,883,883
171,377,377,394,394
172,485,485,834,834
173,427,427,487,487
174,408,408,581,581
175,542,542,591,591
176,395,395,787,787
177,410,410,738,738
178,518,518,482,482
179,392,392,679,679
180,338,338,885,885
181,478,478
182,743,743,354,354
183,666,666
184,586,586,349,349
185,316,316,888,888,811,811
186,301,301,492,492
187,651,651,460,460
188,733,733,547,547
189,447,447,895,895,432,432
190,469,469
191,680,680,331,331
192,863,863,428,428
193,572,572,344,344
194,714,714,380,380
195,809,809,719,719
196,342,342,327,327
197,797,797,558,558
198,464,464,456,456,786,786
199,845,845,386,386
200,584,584,816,816
201,501,501,596,596,488,488
202,506,506,329,329,812,812
203,621,621,451,451
204,750,750,795,795
205,669,669,804,804,519,519
206,878,878,636,636
207,554,554,350,350
208,685,685,637,637
209,843,843,647,647,567,567
210,682,682,480,480
211,825,825,320,320
212,416,416
213,579,579,691,691
214,788,788,667,667
215,686,686,884,884
216,552,552,781,781
217,545,545,627,627
218,399,399,742,742
219,632,632,577,577
220,475,475,389,389
221,626,626,335,335
222,543,543
223,374,374,629,629
224,681,681,833,833
225,368,368,323,323
226,530,530,898,898
227,670,670,425,425
228,573,573,612,612
229,556,556,391,391
230,658,658,874,874
231,844,844,370,370
232,319,319,307,307
233,541,541,578,578
234,640,640,735,735
235,634,634,318,318
236,353,353,854,854
237,650,650
