ID
1,983,983
2,938,938,1389,1389
3,684,684,1310,1310,979,979
4,1169,1169,591,591,635,635
5,787,787,646,646,1388,1388
6,1041,1041,1320,1320
7,1200,1200,1246,1246
8,791,791,710,710
9,767,767,1006,1006
10,766,766,1329,1329
11,762,762,1235,1235
12,1037,1037
13,1230,1230,1242,1242
14,1060,1060,1340,1340
15,1018,1018,870,870
16,1157,1157,1079,1079
17,1040,1040,1280,1280,1258,1258
18,671,671,1350,1350,1351,1351
19,884,884,540,540,915,915
20,1053,1053
21,817,817,1109,1109,1286,1286
22,823,823,1028,1028
23,882,882,630,630
24,555,555
25,1181,1181,935,935
26,1032,1032,745,745,729,729
27,963,963
28,1139,1139,863,863,1366,1366
29,557,557,656,656
30,780,780,566,566
31,1372,1372,650,650,1360,1360
32,1005,1005,695,695
33,1210,1210,1011,1011
34,934,934,1035,1035
35,550,550,1259,1259
36,1182,1182,1307,1307
37,844,844,1357,1357
38,574,574
39,563,563
40,1370,1370
41,862,862,1233,1233
42,1051,1051,1137,1137
43,1017,1017,890,890
44,992,992
45,561,561,704,704
46,662,662,974,974
47,644,644,1305,1305
48,966,966
49,1277,1277,1248,1248
50,1090,1090,1334,1334
51,848,848
52,723,723
53,860,860,725,725,728,728
54,607,607,1173,1173
55,1127,1127,828,828
56,1068,1068
57,1206,1206
58,726,726,1240,1240
59,1093,1093
60,837,837
61,874,874,1325,1325
62,887,887
63,686,686,703,703
64,1218,1218,827,827
65,836,836,917,917
66,1302,1302,898,898
67,888,888,968,968
68,672,672
69,1158,1158,741,741,1022,1022
70,1154,1154,1228,1228
71,1309,1309
72,919,919,665,665
73,1010,1010,1224,1224
74,1202,1202,1077,1077
75,1135,1135,1147,1147
76,740,740
77,1123,1123
78,960,960,727,727
79,616,616,970,970
80,1319,1319
81,1342,1342,1178,1178
82,825,825,803,803
83,1294,1294,905,905
84,907,907,1149,1149,783,783
85,720,720,1272,1272,788,788
86,716,716,733,733
87,564,564,946,946
88,1070,1070
89,951,951
90,737,737
91,1205,1205,1164,1164
92,1078,1078,670,670
93,851,851,712,712
94,579,579
95,1129,1129,751,751
96,1300,1300,1387,1387
97,932,932,1118,1118
98,1216,1216,669,669
99,880,880,956,956
100,826,826,865,865,995,995
101,1020,1020,950,950
102,641,641,578,578
103,1265,1265,571,571,685,685
104,858,858,1354,1354
105,612,612,872,872,824,824
106,971,971,1214,1214
107,991,991
108,989,989
109,1186,1186,1047,1047,1165,1165
110,1396,1396
111,696,696,1291,1291
112,770,770,810,810
113,1136,1136,1392,1392
114,1009,1009
115,1030,1030,552,552
116,990,990,1254,1254
117,977,977,1144,1144
118,1069,1069,730,730
119,1082,1082,853,853
120,1156,1156,544,544
121,840,840,999,999
122,1184,1184
123,910,910,677,677
124,1112,1112,541,541,985,985
125,1133,1133,965,965
126,1058,1058,736,736
127,542,542,706,706
128,1117,1117,699,699,845,845
129,702,702,621,621
130,1293,1293,901,901
131,1197,1197,924,924
132,832,832,1198,1198
133,653,653,1031,1031,1249,1249
134,961,961,1337,1337
135,629,629,896,896
136,883,883,1059,1059
137,982,982,909,909
138,724,724
139,537,537,1287,1287
140,897,897
141,1160,1160,1281,1281,1355,1355
142,933,933,1369,1369
143,1203,1203,570,570
144,1043,1043,1153,1153
145,660,660,1333,1333
146,1262,1262
147,811,811,962,962
148,534,534,994,994
149,1306,1306,786,786
150,796,796,894,894
151,779,779,776,776
152,1107,1107,633,633
153,1252,1252,1034,1034,1288,1288
154,742,742,856,856
155,815,815,705,705
156,711,711,777,777
157,603,603
158,553,553
159,1122,1122
160,1336,1336,589,589
161,808,808,648,648
162,868,868,841,841
163,1083,1083,626,626
164,822,822,797,797
165,772,772
166,1033,1033,535,535
167,1061,1061,864,864
168,799,799,687,687
169,642,642,549,549
170,1075,1075,969,969
171,1132,1132,611,611
172,1000,1000,814,814
173,1111,1111
174,761,761
175,1257,1257,1318,1318
176,988,988,1207,1207,1101,1101
177,680,680,765,765
178,1138,1138
179,747,747
180,1285,1285,1052,1052
181,697,697
182,876,876
183,1199,1199
184,1223,1223
185,785,785
186,1008,1008,954,954
187,714,714,927,927
188,1012,1012,1042,1042
189,1001,1001
