ID
1,473,473,1091,1091
2,552,552,697,697
3,526,526,759,759,542,542
4,430,430,516,516,708,708
5,765,765,963,963,851,851
6,376,376,741,741,769,769
7,968,968,454,454,915,915
8,638,638,895,895,1080,1080
9,508,508,673,673,641,641
10,367,367,752,752,919,919
11,415,415,795,795
12,441,441,559,559,395,395
13,822,822,964,964,562,562
14,713,713,684,684,1101,1101
15,1097,1097,1053,1053,662,662
16,692,692,1106,1106
17,791,791,1062,1062
18,785,785,1042,1042,634,634
19,651,651,891,891,910,910
20,844,844,879,879,644,644
21,507,507,911,911,886,886
22,397,397,1000,1000,944,944
23,786,786,904,904,896,896
24,836,836,757,757,998,998
25,565,565,979,979,981,981
26,472,472,725,725,984,984
27,798,798,955,955
28,599,599,780,780
29,390,390,1035,1035,914,914
30,762,762,536,536,486,486
31,545,545,965,965,696,696
32,554,554,494,494
33,592,592,366,366,818,818
34,413,413,456,456,1036,1036
35,598,598,959,959
36,466,466,642,642,1024,1024
37,805,805,1092,1092
38,702,702,658,658
39,533,533,936,936
40,622,622,763,763
41,758,758,744,744
42,738,738,706,706
43,424,424,398,398
44,529,529,815,815
45,631,631,581,581,928,928
46,985,985,753,753
47,742,742,1032,1032,1063,1063
48,681,681,862,862
49,1010,1010,1099,1099,373,373
50,450,450,829,829
51,824,824,988,988
52,852,852,528,528
53,421,421,833,833
54,442,442,1027,1027
55,531,531,1050,1050
56,497,497,912,912
57,612,612,933,933
58,504,504,628,628
59,685,685,680,680
60,718,718,557,557
61,745,745,1064,1064
62,469,469,407,407,961,961
63,654,654,921,921,470,470
64,440,440,537,537,843,843
65,549,549,666,666
66,645,645,736,736
67,804,804,364,364
68,667,667,381,381,976,976
69,793,793,555,555
70,820,820,1029,1029
71,627,627,1041,1041
72,717,717,747,747
73,607,607,1028,1028
74,471,471,704,704
75,380,380,590,590
76,564,564,361,361
77,478,478,396,396
78,657,657,643,643
79,502,502,1090,1090
80,493,493,978,978
81,711,711,363,363
82,556,556,578,578
83,509,509,650,650
84,482,482,600,600
85,784,784
86,688,688,1018,1018,570,570
87,799,799
88,1047,1047,401,401,889,889
89,956,956,609,609,1104,1104
90,535,535,448,448
91,615,615,993,993
92,619,619,613,613
93,496,496,1009,1009
94,621,621,636,636,858,858
95,626,626,826,826
96,640,640,560,560
97,391,391,870,870
98,575,575,892,892
99,864,864,1087,1087,679,679
100,740,740,777,777,690,690
101,646,646,951,951
102,618,618,510,510,490,490
103,811,811,428,428,388,388
104,544,544
105,1038,1038,983,983
106,372,372,383,383
107,460,460,726,726
108,491,491,720,720
109,587,587,577,577,872,872
110,427,427,515,515
111,487,487,1001,1001
112,808,808,474,474
113,623,623,1079,1079
114,661,661,890,890
115,521,521,511,511
116,800,800,942,942
117,831,831,817,817
118,923,923,715,715
119,437,437,929,929
120,392,392,1098,1098
121,608,608,967,967
122,930,930,1056,1056
123,384,384,689,689
124,733,733,414,414,625,625
125,479,479,513,513
126,538,538,444,444
127,409,409,796,796
128,648,648,916,916,920,920
129,953,953,426,426
130,848,848,1070,1070,860,860
131,994,994,975,975
132,375,375,682,682
133,809,809,950,950
134,764,764,1055,1055
135,408,408,924,924
136,371,371,693,693
137,866,866,847,847
138,527,527,580,580
139,962,962,728,728
140,712,712,488,488
141,480,480,691,691
142,458,458,731,731
143,485,485,868,868
144,572,572
145,663,663,1040,1040
146,775,775,567,567
147,405,405,1077,1077,1103,1103
148,422,422,382,382,832,832
149,649,649,901,901
150,839,839,806,806
151,583,583
152,1049,1049,540,540,452,452
153,416,416,812,812
154,431,431,766,766
155,660,660,629,629
156,792,792
157,782,782,1086,1086
158,853,853,982,982
159,714,714,703,703
160,903,903,970,970
161,972,972,670,670
162,1003,1003,746,746
163,386,386,781,781
164,1004,1004,443,443
165,674,674,419,419
166,723,723,539,539
167,597,597,926,926
168,387,387,378,378
169,530,530,602,602
170,492,492,481,481
171,986,986,934,934
172,1093,1093,957,957
173,595,595,906,906
174,846,846,999,999
175,655,655,1048,1048
176,563,563,721,721
177,838,838,779,779
178,503,503,861,861
179,637,637,996,996
180,768,768,977,977
181,816,816,1051,1051
182,467,467,369,369
183,476,476,941,941
184,573,573,841,841
185,676,676,462,462
186,406,406,884,884
187,734,734,669,669
188,751,751,932,932
189,801,801,840,840
190,429,429,898,898
191,856,856,760,760
192,547,547
193,601,601,1020,1020
194,468,468,750,750
195,947,947,501,501
196,489,489,532,532
197,1019,1019,954,954
198,611,611
199,566,566,582,582
200,1033,1033,520,520
201,434,434,823,823
202,517,517,859,859
203,541,541,568,568
204,729,729,498,498
205,943,943,457,457
206,445,445,1061,1061
207,1039,1039,776,776
208,1054,1054,1088,1088
209,500,500,569,569
210,633,633
211,630,630,819,819
212,938,938,400,400
213,945,945,1074,1074
214,1021,1021,576,576
215,439,439,1031,1031
216,455,455,616,616
217,499,499,1102,1102
218,748,748,716,716
219,524,524,1100,1100
220,561,561,719,719
221,589,589,635,635
222,603,603,887,887
223,772,772,624,624
224,992,992,710,710
225,794,794,899,899
226,837,837,362,362
227,917,917,1023,1023
228,550,550,1078,1078
229,484,484,1034,1034
230,907,907,990,990
231,588,588,880,880
232,913,913,548,548
233,813,813,374,374
234,876,876,1075,1075
235,761,761
236,543,543,865,865
237,519,519,705,705
238,1089,1089,1013,1013
239,523,523,553,553
240,857,857,937,937
241,449,449,842,842
242,881,881,850,850
243,694,694,971,971
244,412,412,935,935
245,871,871,1095,1095
246,991,991,849,849
247,399,399,989,989
248,1076,1076
249,966,966
250,433,433,377,377
251,797,797,665,665
252,505,505,1058,1058
253,606,606,918,918
254,594,594,695,695
255,969,969,987,987
256,1030,1030,1065,1065
257,1069,1069,586,586
258,778,778,722,722
259,365,365,514,514
260,894,894,958,958
261,525,525
262,1008,1008,551,551
263,767,767,845,845
264,639,639
265,379,379
266,893,893,699,699
267,922,922,420,420
268,888,888,788,788
269,931,931,730,730
270,952,952,403,403
271,1012,1012,584,584
272,461,461,522,522
273,727,727,755,755
274,1011,1011,677,677
275,802,802,447,447
276,735,735,827,827
277,617,617,647,647
278,1046,1046,700,700
279,701,701,737,737
280,897,897,1037,1037
281,980,980,451,451
282,1043,1043,687,687
283,709,709,939,939
284,1057,1057,874,874
285,1083,1083,946,946
286,404,404,659,659
287,789,789,453,453
288,475,475,739,739
289,579,579,1085,1085
290,698,698,671,671
291,749,749,863,863
292,834,834,574,574
293,949,949,883,883
294,1082,1082,436,436
295,825,825,973,973
296,1016,1016,477,477
297,417,417,707,707
298,459,459,632,632
299,960,960,1045,1045
300,773,773,1067,1067
301,393,393,512,512
302,483,483,885,885
303,394,394,902,902
304,783,783,724,724
305,810,810,402,402
306,370,370,974,974
307,900,900,506,506
308,909,909,867,867
309,385,385,754,754
310,438,438,770,770
311,675,675,828,828
312,756,756,418,418
313,948,948,435,435
314,1002,1002,1052,1052
315,774,774
316,1044,1044,534,534
317,411,411,877,877
318,678,678,771,771
319,1096,1096,927,927
320,389,389,1015,1015
321,571,571,593,593
322,790,790,546,546
323,925,925,423,423
324,995,995,1068,1068
325,855,855,1105,1105
326,997,997,821,821
327,1059,1059,463,463
328,1072,1072,1025,1025
329,465,465,596,596
330,652,652,558,558
331,683,683,878,878
332,1094,1094,869,869
333,803,803
334,446,446,940,940
335,605,605,1014,1014
336,620,620,905,905
337,1017,1017,410,410
338,668,668,672,672
339,732,732,1073,1073
340,1071,1071,835,835
341,610,610,1022,1022
342,882,882,518,518
343,807,807,875,875
344,1005,1005,854,854
345,1026,1026,1066,1066
346,1084,1084,585,585
347,787,787,686,686
348,814,814
349,908,908,743,743
350,591,591,1060,1060
351,432,432,1007,1007
352,368,368,1006,1006
353,656,656,1081,1081
354,464,464
355,653,653
356,664,664,830,830
357,425,425
358,604,604,873,873
359,495,495
360,614,614
