ID
1,484,484,527,527
2,551,551,318,318
3,738,738,727,727
4,504,504,524,524,606,606
5,320,320,743,743
6,492,492,324,324
7,510,510,463,463
8,335,335,602,602
9,302,302,454,454
10,447,447,752,752
11,397,397,522,522
12,541,541,497,497
13,584,584,517,517
14,398,398,718,718
15,587,587,547,547
16,371,371,667,667
17,567,567,596,596
18,380,380,697,697
19,496,496,704,704
20,512,512
21,534,534,720,720
22,373,373,404,404
23,347,347,378,378
24,457,457,604,604
25,476,476,327,327
26,458,458,471,471
27,583,583,643,643
28,316,316,549,549
29,730,730,334,334
30,410,410,326,326
31,297,297,648,648
32,723,723,409,409
33,301,301,728,728
34,561,561,580,580
35,368,368,519,519
36,417,417
37,332,332,657,657
38,563,563
39,333,333,569,569
40,642,642,427,427
41,331,331,739,739
42,462,462,290,290
43,535,535,599,599
44,399,399,576,576
45,370,370,650,650
46,677,677,668,668
47,762,762,407,407
48,395,395
49,715,715,366,366
50,692,692,339,339
51,363,363,625,625
52,452,452,724,724
53,736,736
54,598,598,435,435
55,433,433,756,756
56,295,295,343,343
57,520,520,699,699
58,530,530,689,689
59,515,515,672,672
60,690,690
61,412,412
62,682,682
63,529,529,647,647
64,418,418
65,443,443,330,330
66,466,466,475,475
67,444,444,314,314
68,516,516
69,406,406
70,702,702,707,707
71,459,459,770,770
72,595,595,693,693
73,543,543,490,490
74,437,437,591,591
75,575,575
76,394,394,559,559
77,311,311,336,336
78,481,481
79,319,319,706,706
80,377,377,623,623
81,552,552,461,461
82,494,494,703,703
83,292,292
84,448,448
85,353,353,681,681
86,483,483,741,741
87,328,328,740,740
88,532,532
89,362,362,341,341
90,416,416,503,503
91,488,488,653,653
92,402,402,676,676
93,629,629,644,644
94,337,337,572,572
95,480,480
96,426,426,632,632
97,421,421
98,340,340
99,685,685,513,513
100,465,465
101,649,649,291,291
102,401,401,558,558
103,425,425,391,391
104,364,364,630,630
105,678,678,298,298
106,610,610,469,469
107,346,346,485,485
108,321,321,525,525
109,749,749,695,695
110,663,663,656,656
111,508,508,449,449
112,634,634,367,367
113,560,560,638,638
114,441,441,430,430
115,306,306,493,493
116,429,429,495,495
117,621,621
118,389,389
119,304,304,645,645
120,310,310,640,640
121,388,388,446,446
122,479,479,434,434
123,684,684,420,420
124,473,473
125,659,659,356,356
126,568,568,545,545
127,700,700
128,468,468,655,655
129,438,438,636,636
130,514,514
131,387,387,734,734
132,440,440,542,542
133,322,322,350,350
134,382,382,523,523
135,540,540,354,354
136,665,665,763,763
137,501,501,305,305
138,613,613,470,470
139,531,531
140,294,294,675,675
141,557,557,352,352
142,414,414,758,758
143,578,578,546,546
144,637,637,619,619
145,379,379,312,312
146,582,582,605,605
147,506,506
148,358,358,618,618
149,737,737,626,626
150,348,348,732,732
151,614,614
152,384,384,413,413
153,651,651,544,544
154,455,455,594,594
155,405,405,654,654
156,772,772,383,383
157,673,673,671,671
158,554,554,303,303
159,344,344,757,757
160,323,323,511,511
161,646,646,620,620
162,451,451,597,597
163,711,711,450,450
164,593,593,775,775
165,686,686
166,555,555,317,317
167,590,590,467,467
168,717,717,415,415
169,760,760,375,375
170,315,315,747,747
171,419,419,768,768
172,716,716
173,622,622,674,674
174,505,505,687,687
175,579,579,726,726
176,691,691,585,585
177,390,390
178,750,750,652,652
179,432,432,710,710
180,639,639,628,628
181,296,296
182,766,766,565,565
183,477,477,424,424
184,445,445,658,658
185,453,453
186,308,308
187,351,351
188,607,607
189,300,300
190,408,408
191,611,611,627,627
192,537,537,708,708
193,422,422
194,698,698
195,436,436,369,369
196,536,536,564,564
197,329,329,688,688
198,338,338
199,754,754
200,773,773,293,293
201,374,374,577,577
202,509,509,423,423
203,355,355,464,464
204,550,550,376,376
205,299,299,507,507
206,556,556
207,345,345,566,566
208,680,680
209,400,400,761,761
210,635,635,431,431
211,518,518,742,742
212,570,570
213,744,744,500,500
214,612,612,616,616
215,759,759,662,662
216,325,325,592,592
217,664,664,713,713
218,385,385
219,588,588,456,456
220,633,633,641,641
221,360,360,521,521
222,745,745
223,526,526
224,609,609
225,753,753
226,539,539
227,502,502
228,528,528,725,725
229,581,581,746,746
230,696,696
231,309,309
232,411,411
233,396,396,712,712
234,764,764
235,661,661
236,574,574
237,777,777
238,714,714,731,731
239,460,460
240,586,586,705,705
241,361,361
242,617,617
243,719,719
244,442,442
245,386,386
246,562,562
247,307,307,498,498
248,776,776,774,774
249,313,313
250,499,499,478,478
251,372,372
252,755,755,624,624
253,393,393,679,679
254,722,722,721,721
255,392,392
256,660,660
257,767,767
258,729,729,487,487
259,751,751
260,439,439,538,538
261,342,342
262,533,533,589,589
263,748,748,666,666
264,349,349,289,289
265,769,769,357,357
266,381,381,600,600
267,553,553
268,482,482
269,683,683,603,603
270,474,474
271,428,428
272,631,631,486,486
273,573,573
274,669,669,670,670
275,701,701,601,601
276,365,365,733,733
277,608,608,615,615
278,765,765
279,694,694
280,472,472
281,709,709
282,489,489
283,491,491
284,571,571
285,771,771
286,548,548
287,735,735
288,359,359,403,403
