ID
1,975,975
2,1145,1145,777,777
3,1205,1205,1290,1290
4,586,586
5,874,874,784,784
6,781,781,842,842
7,674,674,688,688
8,837,837,867,867
9,1100,1100,593,593
10,949,949
11,856,856
12,659,659,895,895
13,861,861
14,788,788,1154,1154
15,1274,1274,1356,1356
16,1389,1389,1343,1343
17,839,839,1162,1162
18,1158,1158
19,911,911,1056,1056
20,1065,1065,990,990
21,923,923,1289,1289
22,631,631,655,655
23,668,668,1234,1234
24,1112,1112,653,653
25,654,654,973,973
26,643,643,1219,1219
27,679,679,1165,1165
28,910,910
29,943,943
30,730,730,996,996
31,615,615,1126,1126
32,787,787,1309,1309
33,991,991,801,801
34,703,703,1275,1275
35,583,583,972,972
36,1386,1386,1039,1039
37,797,797,1283,1283
38,1023,1023,1338,1338
39,1331,1331,1393,1393
40,790,790
41,926,926,1378,1378
42,742,742,700,700
43,929,929,1259,1259
44,1068,1068,746,746
45,625,625,1396,1396
46,796,796,1032,1032
47,1359,1359,1211,1211
48,918,918,1123,1123
49,1132,1132,994,994
50,661,661,683,683
51,1038,1038
52,1019,1019,1175,1175
53,1089,1089,877,877
54,748,748,1204,1204
55,915,915,1087,1087
56,601,601,667,667
57,905,905,942,942
58,928,928,599,599
59,1135,1135,1033,1033
60,644,644,890,890
61,620,620,1169,1169
62,912,912,1358,1358
63,1083,1083,1351,1351
64,965,965,881,881
65,639,639,840,840
66,1138,1138,1139,1139
67,673,673
68,983,983,1015,1015
69,1202,1202,600,600
70,1119,1119,1367,1367
71,646,646,1381,1381
72,1005,1005,1308,1308
73,1053,1053,1167,1167
74,772,772,904,904
75,773,773,1227,1227
76,641,641,807,807
77,1159,1159
78,886,886,948,948
79,677,677,614,614
80,734,734,1370,1370
81,887,887,1218,1218
82,1027,1027,978,978
83,662,662,1340,1340
84,885,885,925,925
85,1069,1069,1341,1341
86,836,836,744,744
87,916,916,964,964
88,891,891
89,1102,1102,1298,1298
90,1125,1125,937,937
91,955,955,609,609
92,940,940,718,718
93,1021,1021
94,893,893,597,597
95,924,924,605,605
96,1380,1380
97,1117,1117
98,970,970
99,1181,1181,1302,1302
100,729,729,1180,1180
101,1072,1072,1325,1325
102,1394,1394
103,1000,1000,1238,1238
104,820,820
105,979,979
106,1006,1006,624,624
107,967,967,1216,1216
108,627,627,1387,1387
109,920,920
110,1124,1124,1245,1245
111,680,680,1244,1244
112,1214,1214,1096,1096
113,738,738
114,606,606
115,1016,1016
116,1029,1029,1377,1377
117,1046,1046,1177,1177
118,1144,1144
119,896,896
120,675,675,1295,1295
121,883,883,1199,1199
122,995,995
123,974,974,1315,1315
124,711,711,1319,1319
125,724,724,733,733
126,755,755,1061,1061
127,939,939
128,1160,1160
129,640,640,749,749
130,1092,1092,622,622
131,648,648,931,931
132,878,878,1293,1293
133,919,919,1191,1191
134,715,715
135,645,645,1388,1388
136,1303,1303,1365,1365
137,809,809,779,779
138,1114,1114,865,865
139,846,846,745,745
140,1136,1136,1277,1277
141,698,698,763,763
142,808,808,1246,1246
143,860,860,617,617
144,1153,1153,1257,1257
145,913,913
146,756,756,626,626
147,760,760
148,693,693,1395,1395
149,754,754
150,1225,1225,751,751
151,1122,1122,1267,1267
152,581,581,1026,1026
153,774,774,1173,1173
154,906,906,830,830
155,630,630
156,998,998,616,616
157,1014,1014,618,618
158,873,873
159,582,582
160,907,907
161,963,963,758,758
162,1013,1013,1282,1282
163,642,642,1209,1209
164,1184,1184
165,621,621
166,864,864,1368,1368
167,1236,1236,1385,1385
168,1017,1017,686,686
169,764,764,844,844
170,658,658
171,959,959,876,876
172,719,719,596,596
173,1115,1115,1360,1360
174,1003,1003
175,1151,1151,1172,1172
176,934,934,1364,1364
177,938,938,778,778
178,660,660
179,1128,1128
180,786,786,1268,1268
181,899,899,1284,1284
182,672,672,821,821
183,610,610,666,666
184,855,855
185,1141,1141,633,633
186,1220,1220,577,577
187,1212,1212
188,671,671,1193,1193
189,1050,1050
190,981,981,1105,1105
191,1071,1071,714,714
192,851,851
193,1195,1195,1107,1107
194,702,702,999,999
195,803,803,1374,1374
196,769,769
197,1093,1093
198,712,712
199,1369,1369,1090,1090
200,1059,1059,969,969
201,1252,1252,1353,1353
202,968,968,1054,1054
203,814,814,765,765
204,1129,1129,1002,1002
205,664,664,1254,1254
206,1012,1012
207,950,950,1270,1270
208,1208,1208
209,897,897,806,806
210,1075,1075,1091,1091
211,976,976,579,579
212,1104,1104,826,826
213,1248,1248
214,900,900
215,799,799,1188,1188
216,1161,1161,752,752
217,831,831,776,776
218,1271,1271,684,684
219,1040,1040,1349,1349
220,611,611
221,1230,1230,707,707
222,1382,1382
223,1241,1241,810,810
224,1334,1334,1186,1186
225,857,857,1314,1314
226,932,932,1111,1111
227,1155,1155
228,1103,1103
229,691,691
230,1253,1253,1028,1028
231,903,903,927,927
232,879,879,1350,1350
233,594,594
234,678,678,1307,1307
235,1118,1118,834,834
236,982,982,1363,1363
237,1085,1085
238,710,710,829,829
239,941,941
240,619,619,1203,1203
241,1081,1081
242,1007,1007,1320,1320
243,595,595,759,759
244,1226,1226
245,762,762,628,628
246,728,728
247,862,862
248,1094,1094
249,1231,1231
250,1035,1035,1197,1197
251,656,656
252,997,997
253,1034,1034,880,880
254,992,992
255,1143,1143,956,956
256,1262,1262
257,922,922,1354,1354
258,775,775
259,727,727
260,819,819
261,791,791,665,665
262,957,957,649,649
263,1108,1108
264,980,980,1221,1221
265,584,584
266,832,832,854,854
267,1200,1200
268,1042,1042
269,1020,1020,1300,1300
270,1170,1170
271,1055,1055
272,632,632,1285,1285
273,1179,1179
274,825,825,761,761
275,737,737,587,587
276,1078,1078
277,685,685,1086,1086
278,1037,1037
279,853,853,1098,1098
280,1048,1048,589,589
281,1321,1321,731,731
282,813,813,690,690
283,1391,1391,908,908
284,704,704,1347,1347
285,989,989,687,687
286,1263,1263,1276,1276
287,657,657
288,811,811,816,816
289,1235,1235,1215,1215
290,1328,1328,588,588
291,717,717,1142,1142
292,945,945
293,892,892,800,800
294,1306,1306,1110,1110
295,960,960
296,1127,1127,634,634
297,1196,1196,1317,1317
298,889,889
299,669,669,1140,1140
300,987,987,1348,1348
301,1337,1337
302,1097,1097
303,866,866,1058,1058
304,1004,1004
305,1189,1189,1052,1052
306,1057,1057,1297,1297
307,726,726
308,1066,1066
309,849,849,952,952
310,663,663,1330,1330
311,1281,1281,1163,1163
312,608,608
313,782,782
314,847,847
315,650,650
316,706,706
317,870,870
318,705,705
319,740,740
320,676,676
321,818,818,1327,1327
322,1062,1062
323,1242,1242,1335,1335
324,1301,1301
325,735,735,1278,1278
326,1064,1064
327,1250,1250
328,946,946
329,590,590
330,863,863
331,1210,1210
332,1201,1201,1206,1206
333,696,696
334,637,637
335,1045,1045
336,636,636,1008,1008
337,699,699
338,647,647,638,638
339,1190,1190,576,576
340,1031,1031
341,1366,1366
342,771,771
343,1070,1070,1357,1357
344,736,736,1324,1324
345,947,947
346,1299,1299,1133,1133
347,1260,1260
348,720,720
349,1073,1073,848,848
350,1130,1130,1116,1116
351,578,578
352,1137,1137,612,612
353,1076,1076
354,882,882
355,1150,1150
356,1304,1304
357,747,747
358,824,824
359,603,603
360,792,792
361,1344,1344
362,1229,1229
363,722,722,1041,1041
364,988,988,1279,1279
365,902,902
366,812,812,1022,1022
367,1049,1049,845,845
368,1157,1157
369,591,591
370,805,805
371,1077,1077,689,689
372,993,993
373,768,768,1106,1106
374,732,732
375,613,613,780,780
376,1030,1030
377,652,652
378,1067,1067,1280,1280
379,1099,1099
380,789,789
381,898,898
382,1113,1113
383,933,933
384,1051,1051,1375,1375
385,1025,1025
386,835,835,1269,1269
387,822,822
388,1164,1164,1080,1080
389,741,741
390,585,585
391,1379,1379
392,1352,1352
393,1207,1207
394,753,753
395,1264,1264
396,817,817
397,721,721
398,598,598
399,592,592
400,1120,1120,1237,1237
401,985,985
402,1310,1310
403,872,872
404,739,739
405,966,966
406,1233,1233
407,961,961
408,783,783
409,1146,1146
410,701,701
411,930,930,1362,1362
412,1101,1101
413,1198,1198
414,1240,1240
415,1036,1036,823,823
416,1287,1287
417,793,793
418,1286,1286
419,1292,1292
420,766,766
421,1322,1322
422,1345,1345,868,868
423,1313,1313
424,708,708
425,795,795
426,1372,1372
427,682,682,1217,1217
428,1131,1131
429,1088,1088
430,604,604
431,1346,1346
432,1255,1255
433,953,953
434,1398,1398
435,1166,1166
436,692,692
437,1256,1256
438,716,716
439,1361,1361
440,1082,1082
441,815,815
442,958,958
443,1074,1074
444,1213,1213
445,951,951
446,1355,1355
447,697,697
448,894,894
449,1397,1397
450,1390,1390
451,935,935,1222,1222
452,607,607
453,869,869
454,1224,1224
455,574,574
456,1178,1178
457,1232,1232
458,962,962
459,1311,1311,804,804
460,713,713,1326,1326
461,694,694,1266,1266
462,1001,1001
463,1047,1047
464,1261,1261
465,1288,1288
466,1332,1332
467,1194,1194
468,1336,1336
469,1258,1258
470,1323,1323
471,750,750
472,1228,1228
473,635,635
474,1296,1296
475,770,770
476,1010,1010
477,1273,1273
478,986,986
479,1095,1095
480,602,602
481,794,794
482,888,888
483,1018,1018
484,1171,1171
485,575,575
486,1174,1174
487,681,681
488,1044,1044
489,670,670
490,1084,1084
491,1147,1147
492,1063,1063
493,850,850
494,1152,1152
495,1249,1249
496,767,767
497,843,843
498,1009,1009
499,1176,1176
500,828,828
501,1121,1121
502,723,723
503,841,841
504,725,725
505,1251,1251
506,858,858
507,1291,1291
508,1371,1371
509,1134,1134
510,971,971
511,743,743
512,1043,1043
513,936,936
514,954,954
515,944,944
516,1183,1183
517,1109,1109
518,1011,1011
519,623,623
520,1333,1333
521,1339,1339
522,1272,1272
523,871,871
524,1192,1192
525,695,695
526,838,838
527,1187,1187
528,1318,1318
529,709,709
530,909,909
531,977,977
532,1243,1243
533,629,629,1376,1376
534,827,827
535,1329,1329
536,921,921
537,757,757
538,1079,1079
539,1383,1383
540,1392,1392
541,1373,1373
542,1148,1148
543,833,833
544,1156,1156
545,785,785
546,1024,1024
547,884,884
548,802,802
549,1265,1265
550,901,901
551,1294,1294
552,1223,1223
553,1239,1239
554,852,852
555,1149,1149
556,914,914
557,875,875
558,1060,1060
559,1182,1182
560,1312,1312
561,651,651
562,1316,1316
563,1305,1305
564,917,917
565,580,580
566,798,798
567,1342,1342
568,1168,1168
569,1247,1247
570,1185,1185
571,1384,1384
572,984,984
573,859,859
