ID
1,660,660,575,575
2,687,687,571,571,1091,1091
3,463,463,1089,1089,465,465
4,868,868,851,851
5,422,422
6,793,793,779,779
7,486,486,987,987
8,436,436,1020,1020,457,457
9,415,415
10,530,530,540,540
11,536,536,764,764
12,506,506,783,783,896,896
13,765,765,1079,1079
14,439,439,967,967
15,763,763,994,994
16,737,737,871,871,970,970
17,469,469,726,726,780,780
18,491,491,784,784,615,615
19,603,603,983,983
20,404,404,836,836
21,905,905,842,842,412,412
22,762,762,803,803,761,761
23,523,523,916,916
24,798,798,833,833
25,883,883
26,583,583,452,452
27,539,539,901,901,940,940
28,579,579,479,479
29,662,662,735,735
30,655,655,795,795
31,827,827,567,567
32,438,438,642,642,1097,1097
33,396,396,586,586
34,759,759,1033,1033
35,502,502,1015,1015
36,817,817,1090,1090
37,782,782,1047,1047
38,407,407,1022,1022
39,434,434,839,839
40,675,675,902,902
41,912,912,1005,1005
42,897,897,968,968
43,413,413,596,596,1108,1108
44,633,633,1119,1119
45,876,876,1109,1109,495,495
46,600,600,980,980
47,464,464,993,993
48,442,442,718,718,796,796
49,713,713,666,666
50,498,498,471,471,1094,1094
51,716,716,1043,1043
52,505,505,1019,1019
53,592,592,553,553
54,755,755,999,999
55,1030,1030,1037,1037
56,849,849,770,770
57,754,754,1106,1106,1011,1011
58,401,401,630,630
59,503,503,1062,1062
60,858,858,892,892
61,492,492,444,444
62,410,410
63,891,891,590,590
64,589,589,864,864
65,641,641,944,944
66,462,462,474,474,504,504
67,929,929,708,708
68,494,494,990,990,826,826
69,1045,1045,706,706
70,696,696,746,746
71,1018,1018,562,562
72,416,416,647,647,1010,1010
73,828,828,1069,1069
74,395,395,1131,1131
75,875,875,414,414
76,605,605,440,440,514,514
77,501,501,570,570
78,682,682,815,815
79,971,971,753,753
80,955,955,948,948
81,637,637,622,622,455,455
82,484,484,979,979
83,1014,1014,1080,1080
84,417,417,992,992
85,816,816,889,889,619,619
86,1101,1101,1034,1034
87,752,752,961,961
88,1059,1059,613,613
89,881,881,617,617,760,760
90,869,869,651,651
91,1036,1036,1026,1026,872,872
92,676,676
93,1114,1114,1133,1133
94,604,604,707,707,1120,1120
95,1041,1041,1092,1092,508,508
96,595,595,671,671
97,1013,1013,1100,1100,456,456
98,529,529,489,489
99,449,449,911,911
100,454,454,437,437
101,810,810,974,974,433,433
102,616,616,933,933
103,838,838,859,859,524,524
104,728,728,559,559
105,482,482,852,852
106,734,734,679,679
107,847,847,730,730
108,428,428,1053,1053
109,701,701,953,953
110,460,460,998,998
111,824,824,736,736
112,747,747,855,855
113,791,791,829,829
114,1028,1028,1095,1095
115,499,499,497,497
116,661,661,943,943
117,781,781,886,886
118,698,698,1126,1126
119,459,459,394,394
120,610,610,535,535
121,533,533
122,476,476,402,402
123,690,690,1138,1138
124,408,408,957,957
125,635,635,612,612
126,418,418,909,909
127,945,945,924,924
128,581,581,960,960
129,973,973,935,935
130,534,534,1027,1027
131,823,823,813,813
132,969,969
133,719,719,985,985
134,867,867,548,548
135,1007,1007,926,926
136,845,845,727,727,526,526
137,774,774,601,601
138,700,700,877,877
139,390,390,1038,1038
140,691,691,1058,1058
141,667,667,1075,1075
142,397,397,552,552
143,686,686,443,443
144,843,843,1025,1025
145,487,487
146,982,982,1118,1118
147,870,870,609,609
148,709,709,695,695
149,789,789,528,528
150,821,821,566,566
151,646,646,975,975
152,738,738,991,991
153,893,893,611,611
154,1023,1023,1048,1048
155,424,424,720,720
156,744,744,704,704
157,1002,1002,478,478
158,1039,1039
159,683,683,904,904
160,473,473,733,733
161,757,757,445,445,1046,1046
162,430,430,705,705
163,450,450,632,632
164,887,887,1093,1093
165,425,425,411,411
166,831,831,853,853
167,1128,1128
168,890,890,481,481
169,739,739,773,773
170,680,680,908,908
171,516,516,936,936
172,1057,1057,874,874
173,649,649,594,594
174,958,958,923,923
175,1049,1049,578,578
176,950,950,895,895
177,517,517
178,393,393,1029,1029
179,1035,1035,421,421,1050,1050
180,1127,1127,1121,1121
181,544,544,922,922
182,669,669,723,723,1044,1044
183,866,866,1076,1076
184,576,576,656,656
185,688,688,854,854
186,1006,1006,654,654
187,885,885,1060,1060
188,786,786
189,721,721,956,956
190,678,678,525,525
191,541,541,934,934
192,599,599,952,952
193,1140,1140
194,1061,1061,884,884
195,825,825,405,405
196,538,538,1084,1084
197,634,634,880,880
198,1064,1064,420,420
199,1134,1134,1117,1117
200,398,398,477,477
201,472,472,989,989
202,574,574,841,841
203,928,928,591,591
204,580,580,556,556
205,522,522,939,939
206,475,475,1072,1072
207,555,555,621,621
208,1081,1081,426,426
209,453,453,984,984
210,643,643,480,480
211,925,925,949,949
212,543,543,918,918
213,769,769,811,811
214,751,751,549,549
215,977,977,894,894
216,919,919,947,947
217,981,981,976,976
218,532,532,1063,1063,1078,1078
219,1102,1102,684,684
220,461,461,941,941
221,986,986,837,837
222,954,954
223,625,625,972,972
224,585,585,921,921
225,542,542,659,659
226,639,639,805,805
227,1115,1115
228,1129,1129,907,907
229,777,777,640,640
230,1066,1066,545,545
231,624,624,910,910
232,800,800,962,962
233,1082,1082,1071,1071
234,932,932,966,966
235,1003,1003,400,400
236,673,673,819,819
237,1142,1142,602,602
238,551,551,1009,1009
239,607,607,978,978
240,920,920,527,527
241,1112,1112
242,467,467,512,512
243,547,547,725,725
244,927,927,878,878
245,470,470,677,677
246,1008,1008,614,614
247,862,862,861,861
248,694,694,447,447
249,510,510,672,672
250,768,768,1052,1052
251,938,938,787,787
252,606,606,914,914
253,403,403,565,565
254,406,406,997,997
255,703,703
256,740,740,917,917
257,808,808,1055,1055
258,689,689
259,888,888,1042,1042
260,568,568
261,427,427,758,758
262,598,598,937,937
263,435,435,1125,1125
264,572,572,1104,1104
265,645,645
266,650,650
267,832,832
268,951,951,699,699
269,636,636,1051,1051
270,959,959
271,900,900,409,409
272,515,515
273,658,658
274,657,657
275,1088,1088,1021,1021
276,1122,1122
277,1130,1130
278,729,729,644,644
279,807,807,652,652
280,500,500,996,996
281,1137,1137,507,507
282,423,423,822,822
283,1099,1099,801,801
284,520,520
285,712,712,1139,1139
286,560,560
287,577,577,638,638
288,766,766,1116,1116
289,840,840,573,573
290,593,593,493,493
291,451,451
292,627,627,419,419
293,834,834,743,743
294,392,392,710,710
295,587,587
296,685,685,618,618
297,1000,1000,488,488
298,742,742,1056,1056
299,794,794,670,670
300,485,485,1141,1141
301,1113,1113,788,788
302,693,693,820,820
303,1087,1087,856,856
304,748,748,964,964
305,518,518,546,546
306,818,818
307,1098,1098,772,772
308,899,899,702,702
309,722,722
310,1143,1143,1123,1123
311,490,490
312,558,558,626,626
313,448,448,767,767
314,1086,1086,750,750
315,681,681,898,898
316,844,844,588,588
317,432,432,1040,1040
318,564,564,903,903
319,674,674,1001,1001
320,1110,1110,509,509
321,1017,1017,988,988
322,557,557,814,814
323,1074,1074,697,697
324,563,563
325,628,628
326,431,431
327,830,830
328,711,711,965,965
329,785,785,775,775
330,521,521,963,963
331,863,863,446,446
332,731,731,519,519
333,1105,1105
334,724,724,930,930
335,629,629,668,668
336,623,623,582,582
337,806,806,846,846
338,860,860
339,1024,1024,1070,1070,537,537
340,857,857
341,906,906
342,804,804
343,569,569,648,648
