ID
1,44,44
2,81,81,67,67,102,102
3,47,47,78,78,77,77
4,53,53,95,95
5,80,80,58,58,101,101
6,59,59,96,96,46,46
7,108,108,50,50
8,82,82,55,55
9,87,87,79,79
10,68,68,54,54,84,84
11,61,61,52,52
12,86,86
13,70,70
14,49,49,116,116
15,92,92,45,45
16,69,69,112,112
17,74,74
18,110,110
19,88,88,105,105,103,103
20,73,73,99,99
21,56,56,94,94
22,83,83,114,114
23,76,76,57,57
24,91,91,97,97
25,100,100,104,104
26,90,90,118,118
27,106,106
28,43,43
29,60,60,85,85
30,42,42,62,62
31,93,93
32,113,113,66,66
33,107,107
34,115,115,98,98
35,109,109,72,72
36,51,51,75,75
37,65,65,71,71
38,117,117
39,89,89,111,111
40,64,64
41,48,48,63,63
