ID
1,1040,1040
2,1047,1047,1217,1217
3,757,757,1281,1281
4,789,789,764,764
5,661,661,1078,1078
6,597,597,1197,1197
7,721,721,811,811
8,583,583,971,971
9,994,994,1435,1435
10,1157,1157,1105,1105
11,1130,1130,691,691
12,916,916,714,714
13,641,641,1309,1309
14,696,696,1329,1329
15,637,637,1263,1263
16,1108,1108,586,586
17,1010,1010,937,937
18,622,622,1396,1396
19,1171,1171,1370,1370
20,1069,1069,1439,1439
21,600,600,1149,1149
22,817,817,1220,1220
23,1115,1115,1007,1007
24,669,669,1101,1101
25,803,803,697,697
26,1042,1042,1366,1366
27,1467,1467,1393,1393
28,861,861,1282,1282
29,1289,1289,1488,1488
30,1250,1250,1081,1081
31,676,676,1351,1351
32,1286,1286,611,611
33,636,636,1361,1361
34,986,986
35,800,800,1039,1039
36,891,891,1012,1012
37,1123,1123,1487,1487
38,885,885,1367,1367
39,1066,1066,1161,1161
40,753,753,820,820
41,1247,1247,1041,1041
42,1192,1192,1252,1252
43,655,655,751,751
44,996,996
45,1262,1262,1084,1084
46,1061,1061,1136,1136
47,929,929,675,675
48,810,810,1363,1363
49,857,857,695,695
50,1206,1206,1297,1297
51,1043,1043,1474,1474
52,1270,1270,1176,1176
53,867,867,896,896
54,1139,1139,1456,1456
55,893,893,1431,1431
56,882,882,1417,1417
57,833,833,1273,1273
58,742,742
59,842,842,1013,1013
60,939,939,1249,1249
61,1113,1113
62,1165,1165,836,836
63,1261,1261,1365,1365
64,962,962,1324,1324
65,972,972,826,826
66,1062,1062
67,915,915,1421,1421
68,838,838,1328,1328
69,1051,1051
70,626,626,1397,1397
71,806,806,779,779
72,969,969,952,952
73,1385,1385,1425,1425
74,1450,1450,1005,1005
75,1046,1046,617,617
76,992,992
77,612,612,1279,1279
78,1457,1457,739,739
79,863,863,1026,1026
80,657,657,1469,1469
81,781,781,1237,1237
82,927,927,767,767
83,1033,1033,790,790
84,1143,1143,727,727
85,812,812,935,935
86,840,840,734,734
87,889,889,1146,1146
